file_name,category_name,item,details,looks,colors,prints,textures,sleeveLength,length,neckLine,fit,shape,clip_brand,clip_score
03580_00.jpg,TOPS,Tank Top,See through,Feminine,White,Solid,Cotton,Sleeveless,normal,Round Neck,normal-fit,,Unknown,0.2876
01071_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Black,Solid,Cotton,Cropped Sleeve,long,Round Neck,normal-fit,,Unknown,0.2842
01332_00.jpg,TOPS,T-shirts,Embroidery,Casual,White,Floral,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2905
00174_00.jpg,TOPS,Sweatshirt,Drop shoulder,Casual,Pink,lettering,Cotton,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.306
03152_00.jpg,TOPS,T-shirts,,Casual,Orange,Solid,Knit,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.29
03627_00.jpg,TOPS,Camisole,X strap,Casual,Black,Solid,Synthetic,Sleeveless,normal,V Neck,normal-fit,,Unknown,0.3027
03648_00.jpg,TOPS,Tank Top,unbalanced,Casual,White,Solid,Cotton,Sleeveless,normal,U Neck,normal-fit,,Unknown,0.3088
03698_00.jpg,TOPS,Blouse,Spangle,Party,Beige,Solid,Sequin/Glitter,Sleeveless,normal,V Neck,normal-fit,,Unknown,0.2734
03767_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,White,Solid,Cotton,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.307
03795_00.jpg,TOPS,T-shirts,,Casual,Beige,graphic,Synthetic,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2747
03810_00.jpg,TOPS,T-shirts,unbalanced,Casual,Mint,Solid,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2893
03823_00.jpg,TOPS,Blouse,Shirring,Casual,Black,Solid,Cotton,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2915
04135_00.jpg,TOPS,Bolero,Shirring,Feminine,Black,Solid,Velvet,Long Sleeve,cropped,Square Neck,normal-fit,,Unknown,0.2788
04167_00.jpg,TOPS,T-shirts,Stitch,Casual,Navy,Stripe,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3196
04187_00.jpg,TOPS,T-shirts,Spangle,Casual,White,lettering,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.313
04209_00.jpg,TOPS,T-shirts,Pockets,Casual,Red,Solid,Cotton,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3032
04477_00.jpg,TOPS,T-shirts,Patchwork,Casual,Navy,Stripe,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.305
04572_00.jpg,TOPS,T-shirts,unbalanced,Casual,White,Solid,Cotton,Cropped Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3044
04701_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Khaki,Solid,Cotton,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.284
04794_00.jpg,TOPS,T-shirts,,Casual,Black,Solid,Cotton,Long Sleeve,normal,U Neck,tight-fit,,Unknown,0.287
04932_00.jpg,TOPS,Tube Top,Shirring,Feminine,Black,Solid,Synthetic,Sleeveless,normal,V Neck,tight-fit,,Unknown,0.2947
04934_00.jpg,TOPS,T-shirts,Buttoned,Casual,Blue,Leopard,Spandex,Long Sleeve,normal,Stand-up Collar,tight-fit,,Unknown,0.2773
04989_00.jpg,TOPS,T-shirts,Buttoned,Casual,Yellow,Stripe,Cotton,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.302
05784_00.jpg,TOPS,T-shirts,Spangle,Casual,Grey,Solid,Sequin/Glitter,Sleeveless,normal,Round Neck,normal-fit,,Unknown,0.2869
05849_00.jpg,TOPS,Turtleneck,Drop shoulder,Casual,Black,Solid,Knit,Long Sleeve,normal,Turtle Neck,normal-fit,,Unknown,0.2927
06349_00.jpg,TOPS,Tank Top,See through,Casual,Black,Solid,Synthetic,Sleeveless,normal,U Neck,tight-fit,,Unknown,0.2812
06486_00.jpg,TOPS,Blouse,Belt,Feminine,Black,Floral,Synthetic,Long Sleeve,long,V Neck,normal-fit,,Unknown,0.2947
06518_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,White,graphic,Synthetic,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.303
06585_00.jpg,TOPS,T-shirts,Slit,Casual,White,Solid,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3076
06711_00.jpg,TOPS,Tank Top,Stitch,Casual,Black,lettering,Jersey,Sleeveless,cropped,Round Neck,normal-fit,,Unknown,0.3372
06786_00.jpg,TOPS,Blouse,Frill,Feminine,Lavender,Solid,Synthetic,Long Sleeve,normal,Stand-up Collar,normal-fit,,Unknown,0.283
06811_00.jpg,TOPS,T-shirts,Embroidery,Casual,Wine,lettering,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3027
07016_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,White,Solid,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3083
07163_00.jpg,TOPS,Blouse,Stitch,Casual,White,Solid,Synthetic,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.298
07313_00.jpg,TOPS,Blouse,Ribbon,Office look,Black,Solid,Synthetic,Sleeveless,normal,Bow Collar,normal-fit,,Unknown,0.292
07403_00.jpg,TOPS,Polo Shirts,Buttoned,Casual,Navy,Dot,Cotton,Long Sleeve,normal,Shirt Collar,normal-fit,,Unknown,0.3005
07418_00.jpg,TOPS,Blouse,Shirring,Casual,White,Floral,Synthetic,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2825
07585_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Blue,graphic,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.284
07613_00.jpg,TOPS,T-shirts,Buttoned,Casual,Yellow,Solid,Cotton,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2917
07670_00.jpg,TOPS,T-shirts,Buttoned,Casual,Grey,Solid,Cotton,Long Sleeve,normal,U Neck,tight-fit,,Unknown,0.2883
07674_00.jpg,TOPS,T-shirts,Embroidery,Casual,Orange,lettering,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3015
07925_00.jpg,TOPS,Blouse,unbalanced,Casual,Black,Solid,Synthetic,Sleeveless,normal,V Neck,normal-fit,,Unknown,0.309
08067_00.jpg,TOPS,T-shirts,Stud,Casual,White,Solid,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2896
08153_00.jpg,TOPS,T-shirts,See through,Casual,White,Solid,Cotton,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2996
08233_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Black,lettering,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3064
08362_00.jpg,TOPS,T-shirts,Embroidery,Casual,Lavender,Floral,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.301
08666_00.jpg,TOPS,T-shirts,Embroidery,Casual,Navy,lettering,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3022
08772_00.jpg,TOPS,T-shirts,Stitch,Casual,Blue,Solid,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3003
08878_00.jpg,TOPS,Blouse,Shirring,Feminine,Beige,Solid,Synthetic,Sleeveless,normal,V Neck,normal-fit,,Unknown,0.2722
08967_00.jpg,TOPS,Sweater,Frill,Casual,Black,Solid,Knit,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2903
09650_00.jpg,TOPS,Sweater,Drop shoulder,Casual,Orange,Solid,Knit,Long Sleeve,normal,V Neck,normal-fit,,Unknown,0.2988
09780_00.jpg,TOPS,Blouse,Shirring,Feminine,White,Solid,Cotton,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2922
09856_00.jpg,TOPS,T-shirts,unbalanced,Casual,Navy,Solid,Cotton,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2952
09920_00.jpg,TOPS,T-shirts,See through,Casual,Green,Solid,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2822
09935_00.jpg,TOPS,Polo Shirts,Drop shoulder,Casual,Yellow,Stripe,Cotton,Long Sleeve,normal,Shirt Collar,normal-fit,,Unknown,0.3037
10014_00.jpg,TOPS,Blouse,Shirring,Casual,Navy,Solid,Synthetic,Sleeveless,normal,Round Neck,normal-fit,,Unknown,0.3108
10018_00.jpg,TOPS,T-shirts,X strap,Casual,Black,Solid,Cotton,Short Sleeve,normal,V Neck,tight-fit,,Unknown,0.305
10135_00.jpg,TOPS,Tank Top,Embroidery,Casual,Navy,Solid,Cotton,Sleeveless,normal,V Neck,normal-fit,,Unknown,0.3076
10267_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Orange,Stripe,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3025
10276_00.jpg,WHOLEBODIES,Tunic Dress,Shirring,Feminine,Black,Floral,Synthetic,Short Sleeve,kneelength,Round Neck,,A-line,Unknown,0.2844
10372_00.jpg,TOPS,T-shirts,Stitch,Casual,Navy,Solid,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3054
10571_00.jpg,TOPS,T-shirts,Stitch,Casual,Navy,Solid,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.318
10603_00.jpg,TOPS,T-shirts,Pockets,Casual,White,Stripe,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3176
10840_00.jpg,TOPS,T-shirts,,Casual,Yellow,Solid,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3052
10853_00.jpg,TOPS,T-shirts,See through,Casual,Brown,Leopard,Synthetic,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.292
10872_00.jpg,TOPS,Blouse,,Casual,Black,lettering,Synthetic,Sleeveless,normal,Round Neck,normal-fit,,Unknown,0.3015
10954_00.jpg,TOPS,T-shirts,Stitch,Casual,White,lettering,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.296
10957_00.jpg,TOPS,T-shirts,,Casual,Black,lettering,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3242
10961_00.jpg,TOPS,Polo Shirts,Buttoned,Casual,Sky Blue,Stripe,Cotton,Long Sleeve,normal,Shirt Collar,normal-fit,,Unknown,0.3098
10995_00.jpg,TOPS,T-shirts,,Casual,Brown,Solid,Cotton,Long Sleeve,normal,Round Neck,tight-fit,,Unknown,0.2888
11048_00.jpg,TOPS,T-shirts,Spangle,Casual,Black,Solid,Synthetic,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2932
11179_00.jpg,TOPS,T-shirts,Stitch,Casual,Orange,Stripe,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.302
11196_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Grey,graphic,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2898
11211_00.jpg,TOPS,T-shirts,,Casual,Black,Solid,Cotton,Short Sleeve,normal,Turtle Neck,tight-fit,,Unknown,0.2974
11221_00.jpg,TOPS,Blouse,See through,Casual,Black,Solid,Synthetic,Long Sleeve,normal,Round Neck,oversized,,Unknown,0.282
11321_00.jpg,TOPS,T-shirts,Patchwork,Casual,Orange,lettering,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,GANT,0.3584
11802_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,White,lettering,Cotton,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2917
11856_00.jpg,TOPS,T-shirts,Stitch,Casual,Navy,Solid,Cotton,Cropped Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3105
12313_00.jpg,TOPS,T-shirts,Cut out,Casual,Black,Solid,Cotton,Long Sleeve,normal,Offshoulder,tight-fit,,Unknown,0.2834
12361_00.jpg,TOPS,T-shirts,Embroidery,Casual,Red,Solid,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3225
12430_00.jpg,TOPS,Tank Top,unbalanced,Casual,White,Solid,Cotton,Sleeveless,normal,U Neck,normal-fit,,Unknown,0.2976
12516_00.jpg,TOPS,Tank Top,Stitch,Casual,Black,Solid,Cotton,Sleeveless,normal,Round Neck,normal-fit,,Unknown,0.3086
12555_00.jpg,TOPS,T-shirts,See through,Casual,Black,Solid,Mesh,Sleeveless,normal,Round Neck,normal-fit,,Unknown,0.3047
12685_00.jpg,TOPS,T-shirts,Buttoned,Casual,Black,Dot,Synthetic,Long Sleeve,normal,Shirt Collar,normal-fit,,Unknown,0.2898
12743_00.jpg,TOPS,T-shirts,unbalanced,Casual,White,Solid,Cotton,Long Sleeve,normal,U Neck,tight-fit,,Unknown,0.3064
12887_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Black,Stripe,Cotton,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3022
13033_00.jpg,TOPS,Bustier,Buttoned,Feminine,White,Solid,Cotton,Sleeveless,normal,V Neck,normal-fit,,Unknown,0.2927
13057_00.jpg,TOPS,T-shirts,Embroidery,Casual,Black,Floral,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2878
13168_00.jpg,TOPS,Blouse,Shirring,Casual,Blue,Solid,Synthetic,Cropped Sleeve,long,V Neck,normal-fit,,Unknown,0.2952
13286_00.jpg,TOPS,Blouse,,Casual,White,Solid,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.302
13584_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Red,lettering,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.306
13653_00.jpg,TOPS,T-shirts,,Casual,Khaki,Solid,Cotton,Long Sleeve,normal,Round Neck,tight-fit,,Unknown,0.2883
13696_00.jpg,TOPS,Vest,,Casual,Sky Blue,Solid,Synthetic,Sleeveless,cropped,Halter Neck,tight-fit,,Unknown,0.2954
13800_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,White,lettering,Cotton,Long Sleeve,normal,Round Neck,normal-fit,,GANT,0.347
14015_00.jpg,TOPS,Blouse,Ribbon,Feminine,Red,Solid,Synthetic,Long Sleeve,normal,Bow Collar,normal-fit,,Unknown,0.2954
14119_00.jpg,TOPS,Turtleneck,Glitter,Casual,Grey,Solid,Knit,Long Sleeve,normal,Turtle Neck,tight-fit,,Unknown,0.2969
14139_00.jpg,TOPS,Blouse,Shirring,Feminine,White,Solid,Cotton,Long Sleeve,normal,V Neck,normal-fit,,Unknown,0.2793
14390_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Pink,lettering,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3093
14527_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Red,Solid,Cotton,Long Sleeve,normal,V Neck,normal-fit,,Unknown,0.3037
14620_00.jpg,TOPS,Bustier,Shirring,Casual,Black,Solid,Synthetic,Sleeveless,cropped,Square Neck,tight-fit,,Unknown,0.2925
01152_00.jpg,TOPS,T-shirts,Shirring,Casual,Black,Solid,Velvet,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2908
03667_00.jpg,TOPS,T-shirts,Stitch,Casual,Green,Solid,Cotton,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2986
01709_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Red,lettering,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3083
00849_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Black,Floral,Synthetic,Short Sleeve,normal,V Neck,oversized,,Unknown,0.2908
00686_00.jpg,TOPS,Tank Top,Frill,Feminine,White,Solid,Knit,Sleeveless,normal,U Neck,tight-fit,,Unknown,0.3088
03264_00.jpg,TOPS,T-shirts,Cut out,Casual,Black,Solid,Cotton,Long Sleeve,normal,V Neck,tight-fit,,Unknown,0.2874
00952_00.jpg,TOPS,T-shirts,Ruffle,Casual,Black,Solid,Synthetic,Cropped Sleeve,normal,Round Neck,oversized,,Unknown,0.2961
00307_00.jpg,TOPS,Cardigan,Belt,Casual,Green,Solid,Synthetic,Long Sleeve,normal,V Neck,normal-fit,,Unknown,0.2712
02746_00.jpg,TOPS,Tank Top,unbalanced,Casual,White,Solid,Cotton,Sleeveless,normal,V Neck,normal-fit,,Unknown,0.302
02971_00.jpg,TOPS,Blouse,Buttoned,Feminine,White,Floral,Synthetic,Short Sleeve,normal,V Neck,normal-fit,,Unknown,0.2805
03688_00.jpg,TOPS,Tank Top,,Casual,Black,lettering,Cotton,Sleeveless,normal,U Neck,normal-fit,,Unknown,0.2908
01094_00.jpg,TOPS,Polo Shirts,Buttoned,Casual,Red,lettering,Cotton,Short Sleeve,normal,Shirt Collar,normal-fit,,Unknown,0.3113
00385_00.jpg,TOPS,T-shirts,,Casual,Black,Stripe,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3044
00340_00.jpg,TOPS,T-shirts,Stitch,Casual,Navy,Solid,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3096
00990_00.jpg,TOPS,T-shirts,,Casual,Brown,Paisley,Synthetic,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2793
02764_00.jpg,TOPS,T-shirts,Stitch,Casual,Green,lettering,Cotton,Cropped Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3052
00159_00.jpg,TOPS,T-shirts,Embroidery,Casual,Grey,lettering,Cotton,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3008
03806_00.jpg,TOPS,Blouse,Shirring,Casual,Navy,Solid,Synthetic,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3103
02892_00.jpg,TOPS,Bra Top,Cut out,Casual,Red,Solid,Spandex,Sleeveless,cropped,U Neck,tight-fit,,Unknown,0.2844
00030_00.jpg,TOPS,T-shirts,Stitch,Casual,Blue,lettering,Jersey,Short Sleeve,normal,Round Neck,tight-fit,,Adidas,0.347
01407_00.jpg,TOPS,Blouse,Buttoned,Feminine,Navy,Floral,Synthetic,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.284
02883_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,White,lettering,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3042
03741_00.jpg,TOPS,T-shirts,Glitter,Casual,Grey,Floral,Synthetic,Long Sleeve,normal,V Neck,normal-fit,,Unknown,0.2844
03124_00.jpg,TOPS,Tank Top,Ribbon,Casual,Brown,Solid,Cotton,Sleeveless,normal,U Neck,normal-fit,,Unknown,0.2878
02846_00.jpg,TOPS,T-shirts,Spangle,Casual,Grey,graphic,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2988
03086_00.jpg,TOPS,T-shirts,unbalanced,Casual,Navy,Solid,Cotton,Short Sleeve,normal,V Neck,normal-fit,,Unknown,0.3025
03801_00.jpg,TOPS,Bustier,Ribbon,Feminine,Red,Solid,Synthetic,Sleeveless,normal,V Neck,normal-fit,,Unknown,0.2854
01522_00.jpg,TOPS,Blouse,Shirring,Casual,Sky Blue,Solid,Synthetic,Sleeveless,normal,Round Neck,normal-fit,,Unknown,0.2578
02917_00.jpg,TOPS,Blouse,Peplum,Feminine,White,Solid,Cotton,Short Sleeve,normal,V Neck,normal-fit,,Unknown,0.2883
01932_00.jpg,TOPS,Tank Top,unbalanced,Casual,White,Solid,Cotton,Sleeveless,normal,U Neck,tight-fit,,Unknown,0.3147
02785_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,White,Stripe,Cotton,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3098
00999_00.jpg,TOPS,Blouse,Buttoned,Casual,White,Tiedyed,Synthetic,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2898
01706_00.jpg,TOPS,T-shirts,unbalanced,Casual,White,Solid,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3074
01127_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,White,Solid,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.312
01468_00.jpg,TOPS,T-shirts,Roll up,Casual,Black,Solid,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2957
03307_00.jpg,TOPS,Sweater,Drop shoulder,Casual,Beige,Solid,Knit,Short Sleeve,normal,V Neck,normal-fit,,Unknown,0.2947
00995_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Black,Solid,Cotton,Short Sleeve,normal,V Neck,normal-fit,,Unknown,0.2952
02001_00.jpg,TOPS,Blouse,Shirring,Office look,Navy,Solid,Synthetic,Sleeveless,normal,Round Neck,normal-fit,,Unknown,0.285
00629_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Black,Solid,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3035
01014_00.jpg,TOPS,T-shirts,Patchwork,Casual,White,lettering,Cotton,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3264
03742_00.jpg,TOPS,T-shirts,See through,Casual,White,Solid,Cotton,Short Sleeve,normal,V Neck,normal-fit,,Unknown,0.286
03292_00.jpg,TOPS,Blouse,Ruffle,,Sky Blue,Floral,Synthetic,Short Sleeve,normal,V Neck,normal-fit,,Unknown,0.2786
03290_00.jpg,TOPS,Wrap Dress,X strap,Feminine,Orange,Stripe,Synthetic,Short Sleeve,mini,V Neck,,pencil,Unknown,0.2947
00587_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,White,graphic,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2844
03119_00.jpg,TOPS,T-shirts,,Casual,White,Floral,Synthetic,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2983
03949_00.jpg,TOPS,Tank Top,unbalanced,Casual,White,Solid,Cotton,Sleeveless,normal,V Neck,normal-fit,,Unknown,0.3066
04115_00.jpg,TOPS,Blouse,Shirring,Casual,Green,Solid,Synthetic,Long Sleeve,normal,V Neck,normal-fit,,Unknown,0.2856
04224_00.jpg,TOPS,Shirts,Buttoned,Casual,White,Solid,Cotton,Long Sleeve,normal,Stand-up Collar,normal-fit,,Unknown,0.313
04347_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,White,Solid,Cotton,Short Sleeve,normal,V Neck,normal-fit,,Unknown,0.3115
04527_00.jpg,TOPS,T-shirts,Spangle,Casual,White,graphic,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2874
04626_00.jpg,TOPS,T-shirts,,Casual,Navy,Dot,Synthetic,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2976
04655_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,White,graphic,Cotton,Short Sleeve,long,Round Neck,normal-fit,,Unknown,0.2932
04725_00.jpg,TOPS,Polo Shirts,Zip up,Casual,Black,Solid,Cotton,Short Sleeve,normal,Shirt Collar,normal-fit,,Unknown,0.2998
04773_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Lavender,Solid,Cotton,Short Sleeve,normal,V Neck,normal-fit,,Unknown,0.3032
04833_00.jpg,TOPS,Blouse,unbalanced,Office look,Navy,Solid,Synthetic,Sleeveless,normal,V Neck,normal-fit,,Unknown,0.313
04837_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,White,graphic,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.281
04855_00.jpg,TOPS,Blouse,Shirring,Casual,Sky Blue,Solid,Denim,Sleeveless,normal,Square Neck,normal-fit,,Unknown,0.3132
04861_00.jpg,TOPS,T-shirts,Buttoned,Casual,White,Solid,Cotton,Long Sleeve,normal,U Neck,tight-fit,,Unknown,0.3096
04909_00.jpg,WHOLEBODIES,Slip Dress,Buttoned,Feminine,Sky Blue,Floral,Synthetic,Sleeveless,mini,Square Neck,,A-line,Unknown,0.2917
04976_00.jpg,TOPS,Turtleneck,,Casual,Black,Solid,Knit,Long Sleeve,normal,Turtle Neck,tight-fit,,Unknown,0.2913
05069_00.jpg,TOPS,Slip Dress,Fringe,Feminine,Black,Solid,Synthetic,Sleeveless,mini,V Neck,,H-line,Unknown,0.2957
05126_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,White,Stripe,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2908
05248_00.jpg,TOPS,Tank Top,Frill,Casual,Pink,Solid,Cotton,Sleeveless,normal,Round Neck,normal-fit,,Unknown,0.3042
05269_00.jpg,TOPS,Tank Top,,Casual,Khaki,Solid,Synthetic,Sleeveless,normal,U Neck,tight-fit,,Unknown,0.2954
05356_00.jpg,TOPS,Blouse,Ribbon,Feminine,White,Solid,Synthetic,Sleeveless,normal,Bow Collar,normal-fit,,Unknown,0.302
05422_00.jpg,TOPS,Tank Top,,Casual,Wine,Solid,Knit,Sleeveless,normal,Round Neck,tight-fit,,Unknown,0.305
05530_00.jpg,TOPS,T-shirts,unbalanced,Casual,White,Solid,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3147
05687_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Khaki,graphic,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2764
05715_00.jpg,TOPS,T-shirts,Patchwork,Casual,Khaki,lettering,Cotton,Short Sleeve,normal,U Neck,normal-fit,,Unknown,0.2986
05770_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,White,Stripe,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3022
05794_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,White,Floral,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3274
05806_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Black,Solid,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2993
05974_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Orange,lettering,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3135
06013_00.jpg,TOPS,Slip Dress,X strap,Casual,Black,Solid,Synthetic,Sleeveless,mini,V Neck,,H-line,Unknown,0.296
06158_00.jpg,TOPS,T-shirts,Frill,Casual,Pink,Solid,Cotton,Long Sleeve,cropped,Offshoulder,tight-fit,,Unknown,0.2964
06307_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,White,Solid,Cotton,Short Sleeve,normal,V Neck,normal-fit,,Unknown,0.3174
06311_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Black,Stripe,Cotton,Long Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2961
06357_00.jpg,TOPS,Blouse,Buttoned,Casual,Yellow,Solid,Synthetic,Sleeveless,cropped,U Neck,normal-fit,,Unknown,0.2986
06367_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Yellow,Solid,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3127
06460_00.jpg,TOPS,Slip Dress,unbalanced,Resort,Red,Floral,Synthetic,Sleeveless,mini,V Neck,,H-line,Unknown,0.286
06484_00.jpg,TOPS,Blouse,Buttoned,Feminine,White,Solid,Cotton,Short Sleeve,normal,V Neck,normal-fit,,Unknown,0.2769
06700_00.jpg,TOPS,T-shirts,,Casual,Yellow,Solid,Cotton,Cropped Sleeve,normal,Round Neck,normal-fit,,Unknown,0.3022
06712_00.jpg,TOPS,T-shirts,Drop shoulder,Casual,Green,Dot,Cotton,Short Sleeve,normal,Round Neck,normal-fit,,Unknown,0.2798
06738_00.jpg,TOPS,T-shirts,,Casual,White,Solid,Cotton,Long Sleeve,normal,Turtle Neck,tight-fit,,Unknown,0.314
